customer_id,first_name,last_name,date_of_birth,occupation,income,phone
15896,First_15896,Last_15896,1992-05-18,Driver,2740.51,0927187032
15897,First_15897,Last_15897,2002-01-18,Retired/Unemployed,282.09,0982568124
15898,First_15898,Last_15898,1996-12-18,Family Business Owner,364.37,0959586721
15899,First_15899,Last_15899,2003-03-02,Office Worker,623.9,0924425406
15901,First_15901,Last_15901,2002-09-07,Artist,950.03,0958511088
15902,First_15902,Last_15902,1995-03-26,Retired/Unemployed,1600.14,0915495017
15903,First_15903,Last_15903,1996-10-21,Teacher,815.17,0939180997
15904,First_15904,Last_15904,2001-09-23,Retired/Unemployed,1843.49,0914289189
15905,First_15905,Last_15905,1988-03-04,Driver,906.82,0938648093
15907,First_15907,Last_15907,1984-10-05,Manual Worker,1618.29,0964266366
15909,First_15909,Last_15909,1996-11-24,Driver,2988.03,0979878289
15910,First_15910,Last_15910,1999-10-01,Teacher,316.47,0992986180
15911,First_15911,Last_15911,1980-05-22,Healthcare Worker,280.15,0978899856
15914,First_15914,Last_15914,1998-02-05,Freelancer,2184.68,0992787082
15916,First_15916,Last_15916,1996-04-04,Manual Worker,401.05,0964219131
15917,First_15917,Last_15917,2002-07-22,Manual Worker,559.27,0962209126
15919,First_15919,Last_15919,1988-12-30,Family Business Owner,724.15,0919809329
15920,First_15920,Last_15920,2001-04-24,Office Worker,730.25,0988303207
15921,First_15921,Last_15921,1988-11-24,Artist,2100.8,0945993199
15922,First_15922,Last_15922,2000-03-14,Healthcare Worker,2510.24,0993557988
15923,First_15923,Last_15923,2003-02-09,Manual Worker,1465.38,0911615254
15924,First_15924,Last_15924,1982-03-30,Manual Worker,2881.15,0975381860
15925,First_15925,Last_15925,1982-11-11,Artist,566.76,0932117536
15926,First_15926,Last_15926,1980-05-28,Student,708.76,0996018790
15927,First_15927,Last_15927,1994-10-28,Student,2913.63,0980387830
15928,First_15928,Last_15928,1997-10-07,Retired/Unemployed,591.78,0991995820
15929,First_15929,Last_15929,2002-07-14,Office Worker,2882.77,0939908104
15931,First_15931,Last_15931,1988-03-19,Healthcare Worker,2552.51,0934525502
15932,First_15932,Last_15932,1986-09-11,Healthcare Worker,2805.86,0987110099
15933,First_15933,Last_15933,1997-12-01,Teacher,1879.85,0970907992
15934,First_15934,Last_15934,2003-02-24,Family Business Owner,1070.24,0996209319
15935,First_15935,Last_15935,1991-04-21,Manual Worker,2948.8,0926044512
15936,First_15936,Last_15936,2001-05-03,Freelancer,2003.53,0912876869
15937,First_15937,Last_15937,2003-05-15,Retired/Unemployed,2401.94,0951042724
15938,First_15938,Last_15938,1990-04-29,Teacher,694.94,0999509892
15939,First_15939,Last_15939,1988-10-26,Freelancer,2985.9,0980043881
15941,First_15941,Last_15941,1993-08-17,Healthcare Worker,2603.62,0914498391
15943,First_15943,Last_15943,2001-12-03,Artist,672.11,0991230890
15944,First_15944,Last_15944,1987-09-21,Family Business Owner,2157.09,0941888950
15945,First_15945,Last_15945,2000-09-17,Teacher,1828.69,0943168012
15946,First_15946,Last_15946,2001-12-09,Student,2127.21,0910257741
15947,First_15947,Last_15947,1995-02-06,Student,1367.13,0997808607
15948,First_15948,Last_15948,1986-10-20,Manual Worker,1812.34,0923840645
15949,First_15949,Last_15949,1987-07-24,Freelancer,2854.28,0959826451
15950,First_15950,Last_15950,1994-06-23,Retired/Unemployed,1312.81,0996142877
15951,First_15951,Last_15951,1981-05-17,Teacher,1474.31,0923498524
15952,First_15952,Last_15952,1993-08-22,Teacher,1160.06,0973478111
15953,First_15953,Last_15953,2003-06-19,Office Worker,2389.22,0938068191
15954,First_15954,Last_15954,1987-08-17,Healthcare Worker,2554.68,0985776355
15955,First_15955,Last_15955,1986-01-24,Office Worker,479.51,0946846020
15956,First_15956,Last_15956,1984-02-19,Artist,233.92,0938606240
15957,First_15957,Last_15957,1983-01-18,Family Business Owner,2469.49,0955863726
15959,First_15959,Last_15959,1988-01-27,Artist,1915.85,0985733735
15960,First_15960,Last_15960,1997-05-18,Freelancer,1850.11,0934480798
15961,First_15961,Last_15961,1997-08-06,Driver,811.48,0973146931
15963,First_15963,Last_15963,1995-07-28,Manual Worker,648.78,0926915515
15965,First_15965,Last_15965,1988-11-15,Teacher,1856.99,0915535603
15966,First_15966,Last_15966,1989-09-19,Manual Worker,1119.04,0956571995
15967,First_15967,Last_15967,1987-09-21,Student,946.07,0959277162
15968,First_15968,Last_15968,1992-08-26,Family Business Owner,1451.79,0941851834
15971,First_15971,Last_15971,1981-06-22,Driver,2351.12,0944669570
15972,First_15972,Last_15972,1993-06-15,Retired/Unemployed,1624.13,0969605763
15973,First_15973,Last_15973,1984-02-14,Artist,1367.07,0924323290
15974,First_15974,Last_15974,1999-10-13,Healthcare Worker,2110.1,0951269935
15975,First_15975,Last_15975,1981-10-11,Family Business Owner,1936.31,0950269072
15976,First_15976,Last_15976,1982-09-10,Manual Worker,641.86,0981923936
15977,First_15977,Last_15977,1994-09-08,Artist,1416.33,0948673646
15978,First_15978,Last_15978,1989-05-27,Family Business Owner,2597.59,0947968164
15979,First_15979,Last_15979,1995-03-01,Manual Worker,1310.09,0929742555
15980,First_15980,Last_15980,1995-05-20,Freelancer,2928.94,0923204480
15981,First_15981,Last_15981,1990-04-14,Retired/Unemployed,1330.88,0927712538
15982,First_15982,Last_15982,1988-12-21,Retired/Unemployed,1361.75,0968382645
15983,First_15983,Last_15983,1990-10-13,Student,1209.42,0961184609
15984,First_15984,Last_15984,1986-03-10,Office Worker,719.0,0932172727
15985,First_15985,Last_15985,1987-10-19,Artist,2971.33,0933964514
15986,First_15986,Last_15986,2000-09-15,Artist,919.08,0981502907
15987,First_15987,Last_15987,1995-05-08,Freelancer,749.06,0930309041
15988,First_15988,Last_15988,1984-05-20,Manual Worker,1593.94,0961100053
15989,First_15989,Last_15989,1992-07-03,Student,2193.89,0963925412
15990,First_15990,Last_15990,1997-01-26,Artist,1027.03,0981042707
15991,First_15991,Last_15991,1986-12-20,Teacher,2567.01,0922961849
15992,First_15992,Last_15992,2003-10-03,Retired/Unemployed,529.8,0926252944
15993,First_15993,Last_15993,1990-01-06,Family Business Owner,2756.58,0977933970
15994,First_15994,Last_15994,1980-09-16,Artist,1465.55,0930361368
15996,First_15996,Last_15996,2001-07-16,Teacher,1713.0,0987035344
15999,First_15999,Last_15999,1980-11-19,Artist,1691.96,0992268583
16001,First_16001,Last_16001,1991-02-18,Teacher,520.01,0935075057
16002,First_16002,Last_16002,2003-01-07,Freelancer,1092.28,0999031320
16003,First_16003,Last_16003,2001-06-19,Teacher,1896.29,0923586758
16004,First_16004,Last_16004,1980-09-17,Artist,2645.41,0913671198
16005,First_16005,Last_16005,1997-06-21,Student,604.61,0952736896
16006,First_16006,Last_16006,1994-06-26,Freelancer,1645.35,0988510864
16007,First_16007,Last_16007,1999-02-01,Driver,1960.01,0961318361
16008,First_16008,Last_16008,1997-06-12,Healthcare Worker,320.66,0941583697
16009,First_16009,Last_16009,1998-07-19,Healthcare Worker,2502.77,0982544989
16010,First_16010,Last_16010,1999-09-29,Driver,1377.69,0939967533
16012,First_16012,Last_16012,1998-04-05,Artist,735.57,0948598198
16013,First_16013,Last_16013,1986-05-03,Office Worker,2562.56,0933600792
16015,First_16015,Last_16015,1983-08-11,Artist,2425.97,0942543529
16017,First_16017,Last_16017,1998-07-27,Healthcare Worker,561.06,0933308967
16018,First_16018,Last_16018,2002-07-03,Artist,863.54,0982294715
16019,First_16019,Last_16019,1997-03-11,Teacher,2946.76,0999514698
16020,First_16020,Last_16020,1997-06-29,Teacher,841.21,0938333893
16021,First_16021,Last_16021,1985-09-19,Retired/Unemployed,1118.8,0995440203
16022,First_16022,Last_16022,2000-11-18,Healthcare Worker,2613.8,0943571941
16023,First_16023,Last_16023,1998-07-06,Healthcare Worker,2132.51,0980871739
16024,First_16024,Last_16024,1998-06-07,Office Worker,499.33,0930913951
16025,First_16025,Last_16025,1997-02-15,Student,1198.95,0913895570
16026,First_16026,Last_16026,2001-01-22,Office Worker,2298.46,0911813515
16027,First_16027,Last_16027,1995-02-26,Retired/Unemployed,646.28,0912495294
16030,First_16030,Last_16030,1993-05-18,Student,888.56,0910593750
16031,First_16031,Last_16031,1986-02-14,Healthcare Worker,746.25,0922217743
16032,First_16032,Last_16032,1983-04-13,Freelancer,1423.91,0968222196
16033,First_16033,Last_16033,1986-05-09,Retired/Unemployed,1828.37,0924582311
16034,First_16034,Last_16034,1981-03-09,Family Business Owner,1740.45,0958466056
16035,First_16035,Last_16035,1990-06-04,Artist,2844.26,0972527529
16036,First_16036,Last_16036,1992-04-28,Family Business Owner,372.92,0987601001
16037,First_16037,Last_16037,1986-01-08,Healthcare Worker,702.46,0966441674
16038,First_16038,Last_16038,2003-05-18,Manual Worker,2019.38,0955099539
16040,First_16040,Last_16040,1987-12-29,Artist,2850.8,0925652873
16041,First_16041,Last_16041,1993-02-02,Retired/Unemployed,2905.95,0970779211
16042,First_16042,Last_16042,1998-04-09,Artist,2638.66,0948716013
16044,First_16044,Last_16044,1983-12-19,Healthcare Worker,263.9,0947556995
16045,First_16045,Last_16045,2000-10-01,Teacher,239.92,0956043362
16046,First_16046,Last_16046,1997-06-24,Student,418.74,0937646066
16047,First_16047,Last_16047,1990-06-27,Manual Worker,2070.87,0983664084
16048,First_16048,Last_16048,1992-03-18,Driver,288.67,0935954501
16049,First_16049,Last_16049,1991-08-20,Healthcare Worker,2363.82,0978231221
16050,First_16050,Last_16050,2003-01-07,Office Worker,880.58,0921232190
16051,First_16051,Last_16051,1992-11-21,Family Business Owner,987.65,0914109872
16052,First_16052,Last_16052,1986-11-01,Manual Worker,386.5,0964889370
16053,First_16053,Last_16053,1980-07-09,Manual Worker,2745.17,0917696201
16054,First_16054,Last_16054,2000-11-21,Manual Worker,453.22,0938867864
16056,First_16056,Last_16056,2002-04-01,Freelancer,1252.31,0941332106
16057,First_16057,Last_16057,1996-01-15,Retired/Unemployed,1466.18,0999007320
16058,First_16058,Last_16058,2001-08-23,Artist,883.81,0922624246
16061,First_16061,Last_16061,1991-06-01,Manual Worker,235.32,0985795018
16062,First_16062,Last_16062,2000-05-28,Driver,1637.23,0944856692
16063,First_16063,Last_16063,1994-07-14,Student,1917.78,0960879737
16064,First_16064,Last_16064,2002-02-04,Artist,2620.96,0947569753
16065,First_16065,Last_16065,1985-10-02,Driver,926.78,0940033146
16066,First_16066,Last_16066,1993-01-01,Artist,1979.05,0921331411
16067,First_16067,Last_16067,1986-05-18,Artist,1320.77,0942567837
16069,First_16069,Last_16069,2001-01-23,Freelancer,2280.92,0919549671
16070,First_16070,Last_16070,2002-03-26,Freelancer,2261.84,0985914488
16071,First_16071,Last_16071,1982-12-30,Artist,2465.99,0926665390
16072,First_16072,Last_16072,2002-04-24,Office Worker,2992.1,0911130542
16073,First_16073,Last_16073,1995-07-24,Artist,1436.37,0994384418
16074,First_16074,Last_16074,1988-04-03,Freelancer,1626.28,0917158099
16075,First_16075,Last_16075,1986-02-09,Office Worker,2614.42,0981418459
16076,First_16076,Last_16076,1985-05-27,Manual Worker,1952.55,0964696847
16077,First_16077,Last_16077,1997-02-27,Office Worker,1231.5,0953727659
16078,First_16078,Last_16078,1989-08-22,Teacher,2265.08,0953649022
16079,First_16079,Last_16079,1991-10-14,Student,2768.61,0978901489
16080,First_16080,Last_16080,1992-11-08,Teacher,227.91,0946451536
16082,First_16082,Last_16082,1990-12-18,Office Worker,501.68,0960122489
16083,First_16083,Last_16083,1996-07-19,Office Worker,2420.95,0971732969
16084,First_16084,Last_16084,1998-06-06,Student,988.8,0972590817
16087,First_16087,Last_16087,1995-04-09,Artist,753.22,0978520709
16088,First_16088,Last_16088,1987-08-02,Student,1015.22,0938274257
16089,First_16089,Last_16089,1999-12-24,Teacher,1289.23,0990472017
16090,First_16090,Last_16090,1999-11-03,Driver,2995.45,0944694895
16091,First_16091,Last_16091,2003-01-23,Office Worker,2548.77,0998017262
16092,First_16092,Last_16092,1988-11-21,Manual Worker,1521.05,0966011164
16093,First_16093,Last_16093,2001-03-18,Teacher,2333.29,0941567957
16094,First_16094,Last_16094,2003-07-21,Healthcare Worker,1945.38,0933012942
16095,First_16095,Last_16095,1998-03-13,Healthcare Worker,1762.1,0927457502
16096,First_16096,Last_16096,1985-04-19,Student,2289.63,0990544012
16097,First_16097,Last_16097,1989-12-27,Teacher,1206.74,0922119652
16098,First_16098,Last_16098,1980-01-18,Office Worker,2939.92,0992755458
16099,First_16099,Last_16099,1997-08-31,Office Worker,1546.55,0962823203
16100,First_16100,Last_16100,1987-01-15,Office Worker,2761.9,0967878175
16101,First_16101,Last_16101,1989-10-26,Office Worker,1243.82,0993747514
16102,First_16102,Last_16102,1988-10-16,Manual Worker,2938.08,0921067199
16104,First_16104,Last_16104,1994-08-13,Freelancer,2757.2,0911966908
16105,First_16105,Last_16105,1999-08-20,Driver,2665.78,0943707628
16106,First_16106,Last_16106,1985-12-18,Manual Worker,1867.35,0992929851
16107,First_16107,Last_16107,2000-08-05,Office Worker,1099.64,0929683834
16108,First_16108,Last_16108,1984-11-26,Family Business Owner,2201.69,0979297412
16109,First_16109,Last_16109,1985-07-09,Retired/Unemployed,1707.13,0971682205
16110,First_16110,Last_16110,1992-10-29,Retired/Unemployed,545.02,0923147691
16111,First_16111,Last_16111,1992-04-19,Healthcare Worker,841.62,0952820504
16113,First_16113,Last_16113,1993-05-18,Manual Worker,2923.86,0958350053
16114,First_16114,Last_16114,1983-01-06,Freelancer,563.99,0940720375
16115,First_16115,Last_16115,1986-03-29,Teacher,2590.18,0919817464
16116,First_16116,Last_16116,1996-07-29,Retired/Unemployed,1863.74,0947741575
16117,First_16117,Last_16117,2000-05-19,Student,2066.31,0986613484
16118,First_16118,Last_16118,1992-04-18,Office Worker,1932.42,0952807482
16120,First_16120,Last_16120,1991-02-19,Retired/Unemployed,429.42,0928529246
16121,First_16121,Last_16121,1986-09-25,Teacher,2732.27,0986748572
16123,First_16123,Last_16123,1992-11-01,Freelancer,2377.78,0931619902
16124,First_16124,Last_16124,1991-10-26,Driver,2052.5,0986736676
16126,First_16126,Last_16126,1984-05-20,Teacher,928.88,0953411449
16127,First_16127,Last_16127,1982-06-11,Manual Worker,1904.83,0984065706
16128,First_16128,Last_16128,1991-08-18,Office Worker,1853.67,0923749934
16129,First_16129,Last_16129,1995-02-25,Retired/Unemployed,2163.24,0940807477
16130,First_16130,Last_16130,1985-11-04,Student,685.49,0992935486
16131,First_16131,Last_16131,1984-04-12,Freelancer,423.71,0985446735
16132,First_16132,Last_16132,1985-07-11,Artist,1827.43,0991095613
16133,First_16133,Last_16133,1994-05-30,Family Business Owner,293.57,0997483038
16135,First_16135,Last_16135,1986-01-07,Family Business Owner,1074.7,0976989795
16136,First_16136,Last_16136,1990-01-28,Office Worker,2069.63,0926689002
16137,First_16137,Last_16137,1996-12-01,Family Business Owner,2180.22,0918447542
16138,First_16138,Last_16138,2003-10-26,Retired/Unemployed,2221.08,0935435153
16139,First_16139,Last_16139,1984-12-31,Office Worker,834.85,0958876514
16140,First_16140,Last_16140,1988-02-23,Freelancer,2226.45,0936806746
16141,First_16141,Last_16141,1991-01-29,Artist,1111.66,0916526433
16142,First_16142,Last_16142,1985-04-14,Healthcare Worker,1531.1,0978490779
16143,First_16143,Last_16143,1995-01-03,Teacher,234.46,0995070626
16144,First_16144,Last_16144,1989-05-16,Office Worker,2779.23,0919968812
16145,First_16145,Last_16145,2002-07-19,Office Worker,1273.91,0976666624
16146,First_16146,Last_16146,1980-10-02,Office Worker,2031.56,0978387530
16147,First_16147,Last_16147,1995-07-26,Driver,2110.46,0992836333
16148,First_16148,Last_16148,1987-08-11,Manual Worker,1306.09,0962391807
16149,First_16149,Last_16149,1980-03-28,Driver,2541.01,0962000652
16150,First_16150,Last_16150,1988-04-15,Teacher,472.88,0921467913
16151,First_16151,Last_16151,2000-10-18,Driver,2989.1,0985685888
16152,First_16152,Last_16152,1982-05-28,Family Business Owner,1537.51,0964382839
16156,First_16156,Last_16156,1993-02-04,Family Business Owner,1898.91,0931518116
16157,First_16157,Last_16157,1989-10-02,Office Worker,2224.03,0937336266
16158,First_16158,Last_16158,2002-02-15,Office Worker,1231.79,0978483213
16159,First_16159,Last_16159,1999-08-02,Office Worker,1456.81,0971496857
16160,First_16160,Last_16160,1996-10-15,Office Worker,2640.86,0986219132
16161,First_16161,Last_16161,1981-04-13,Student,504.7,0960228042
16162,First_16162,Last_16162,1983-07-25,Manual Worker,2263.03,0972476198
16163,First_16163,Last_16163,1981-06-28,Office Worker,1044.99,0957195969
16164,First_16164,Last_16164,2002-07-26,Manual Worker,2470.94,0962879992
16165,First_16165,Last_16165,1998-10-27,Student,2720.11,0956323549
16166,First_16166,Last_16166,1980-09-15,Office Worker,657.41,0967034384
16167,First_16167,Last_16167,1986-10-08,Artist,1771.11,0960208777
16168,First_16168,Last_16168,1987-11-04,Healthcare Worker,2191.27,0972283235
16169,First_16169,Last_16169,1981-12-27,Healthcare Worker,863.41,0930057141
16171,First_16171,Last_16171,1997-08-14,Healthcare Worker,558.11,0936715645
16172,First_16172,Last_16172,1980-05-11,Artist,974.31,0995961299
16173,First_16173,Last_16173,1981-04-08,Teacher,324.61,0999455313
16174,First_16174,Last_16174,1997-10-31,Office Worker,1398.81,0986392880
16175,First_16175,Last_16175,1990-09-16,Manual Worker,2243.22,0953345569
16177,First_16177,Last_16177,1999-09-10,Driver,966.6,0942937446
16178,First_16178,Last_16178,1981-09-27,Artist,2778.73,0977867381
16179,First_16179,Last_16179,1990-09-18,Retired/Unemployed,1349.9,0992871257
16180,First_16180,Last_16180,1981-09-27,Healthcare Worker,1091.51,0993381425
16181,First_16181,Last_16181,2002-06-14,Retired/Unemployed,2992.47,0938677352
16184,First_16184,Last_16184,2003-10-01,Office Worker,2097.38,0979484973
16185,First_16185,Last_16185,1983-02-19,Artist,1255.99,0912664961
16186,First_16186,Last_16186,1996-11-01,Teacher,1168.58,0980349897
16187,First_16187,Last_16187,1986-01-18,Artist,2029.09,0939467912
16188,First_16188,Last_16188,1993-04-02,Office Worker,1795.03,0911213264
16189,First_16189,Last_16189,1998-12-19,Artist,2000.4,0970546036
16190,First_16190,Last_16190,2001-11-03,Family Business Owner,1269.77,0916938316
16191,First_16191,Last_16191,1986-06-10,Student,357.48,0923023952
16193,First_16193,Last_16193,1986-01-08,Artist,1750.89,0947380179
16194,First_16194,Last_16194,1995-06-15,Freelancer,2487.63,0921756529
16195,First_16195,Last_16195,1992-02-23,Healthcare Worker,2972.85,0996521351
16196,First_16196,Last_16196,2002-03-07,Artist,1332.26,0992684693
16197,First_16197,Last_16197,1987-02-20,Student,2195.59,0995017251
16198,First_16198,Last_16198,1999-10-16,Healthcare Worker,1664.0,0979240168
16199,First_16199,Last_16199,2000-06-08,Student,1880.17,0950784964
16200,First_16200,Last_16200,1995-07-15,Retired/Unemployed,1462.68,0913290247
16201,First_16201,Last_16201,1985-05-12,Student,865.1,0993635724
16202,First_16202,Last_16202,1982-02-05,Family Business Owner,2529.34,0915544439
16204,First_16204,Last_16204,2000-08-01,Healthcare Worker,2775.95,0966177618
16205,First_16205,Last_16205,1991-10-08,Manual Worker,1234.96,0975672476
16206,First_16206,Last_16206,1999-02-21,Freelancer,2751.27,0989220511
16207,First_16207,Last_16207,1985-04-29,Teacher,1677.41,0928853479
16208,First_16208,Last_16208,1996-11-20,Manual Worker,2617.94,0963560916
16209,First_16209,Last_16209,1982-01-17,Family Business Owner,1783.19,0932108339
16210,First_16210,Last_16210,1993-04-15,Teacher,2193.53,0998036320
16213,First_16213,Last_16213,1982-03-21,Office Worker,1843.98,0991158568
16214,First_16214,Last_16214,2002-12-07,Retired/Unemployed,683.91,0987743045
16215,First_16215,Last_16215,1996-04-29,Manual Worker,1206.61,0930826273
16217,First_16217,Last_16217,2001-06-17,Freelancer,509.59,0976617790
16218,First_16218,Last_16218,1997-06-23,Healthcare Worker,2654.78,0969042005
16219,First_16219,Last_16219,2000-04-20,Freelancer,1070.01,0979877995
16220,First_16220,Last_16220,1980-01-19,Retired/Unemployed,2290.91,0911518117
16222,First_16222,Last_16222,1996-03-27,Healthcare Worker,859.79,0936736741
16223,First_16223,Last_16223,1982-04-08,Retired/Unemployed,2642.36,0940564348
16224,First_16224,Last_16224,1990-06-19,Artist,527.32,0946079598
16225,First_16225,Last_16225,1990-12-10,Driver,1397.17,0960228347
16226,First_16226,Last_16226,1996-02-25,Manual Worker,1338.93,0949350747
16227,First_16227,Last_16227,1995-07-21,Family Business Owner,1995.28,0993770431
16228,First_16228,Last_16228,1991-09-02,Teacher,1821.51,0916864670
16229,First_16229,Last_16229,1989-09-01,Freelancer,2140.54,0963591233
16230,First_16230,Last_16230,1992-07-29,Healthcare Worker,2616.45,0948726300
16231,First_16231,Last_16231,1982-05-06,Manual Worker,952.82,0960929760
16232,First_16232,Last_16232,2001-12-15,Family Business Owner,1044.31,0966714142
16233,First_16233,Last_16233,1982-05-03,Freelancer,1720.44,0964948387
16234,First_16234,Last_16234,1998-05-31,Family Business Owner,2432.67,0993148665
16235,First_16235,Last_16235,1998-10-15,Family Business Owner,1069.49,0936452398
16236,First_16236,Last_16236,1994-08-24,Driver,2446.49,0976923653
16237,First_16237,Last_16237,1990-07-31,Artist,2493.41,0940154204
16238,First_16238,Last_16238,1994-03-13,Family Business Owner,1483.97,0938758938
16239,First_16239,Last_16239,1991-12-16,Teacher,2704.26,0944088986
16240,First_16240,Last_16240,1986-10-28,Driver,1350.44,0952573211
16241,First_16241,Last_16241,1988-09-19,Freelancer,241.83,0981672207
16242,First_16242,Last_16242,1994-01-12,Freelancer,425.21,0988692975
16243,First_16243,Last_16243,1981-09-19,Manual Worker,2607.43,0964396794
16244,First_16244,Last_16244,2002-10-29,Student,497.39,0926584238
16246,First_16246,Last_16246,1992-06-17,Artist,2210.33,0998128838
16248,First_16248,Last_16248,1982-11-24,Driver,846.37,0942493078
16249,First_16249,Last_16249,1990-11-05,Driver,1557.7,0982996669
16250,First_16250,Last_16250,1993-09-29,Driver,2050.78,0985863875
16251,First_16251,Last_16251,1996-08-26,Retired/Unemployed,2277.6,0911863365
16252,First_16252,Last_16252,1991-11-09,Office Worker,1027.51,0984533107
16253,First_16253,Last_16253,1982-01-25,Retired/Unemployed,2343.75,0944416802
16254,First_16254,Last_16254,2000-12-20,Family Business Owner,708.92,0935743087
16255,First_16255,Last_16255,1995-10-17,Healthcare Worker,2352.44,0914942394
16256,First_16256,Last_16256,1993-07-27,Driver,1554.31,0912234977
16257,First_16257,Last_16257,1992-12-01,Office Worker,504.68,0950726117
16258,First_16258,Last_16258,1980-11-18,Manual Worker,1416.93,0912286946
16259,First_16259,Last_16259,1996-06-22,Retired/Unemployed,2658.15,0947242379
16260,First_16260,Last_16260,1998-05-17,Manual Worker,851.44,0988554332
16261,First_16261,Last_16261,2001-03-11,Healthcare Worker,614.17,0940959020
16263,First_16263,Last_16263,1980-07-24,Office Worker,1659.56,0941383996
16264,First_16264,Last_16264,1981-06-21,Retired/Unemployed,284.93,0936055729
16265,First_16265,Last_16265,1995-08-21,Teacher,1726.09,0987851712
16267,First_16267,Last_16267,1982-09-08,Driver,2636.4,0976741537
16268,First_16268,Last_16268,1980-12-22,Driver,2405.94,0912536163
16269,First_16269,Last_16269,1987-10-02,Healthcare Worker,1787.68,0976205292
16270,First_16270,Last_16270,2000-11-22,Artist,2512.13,0989030223
16271,First_16271,Last_16271,2001-08-28,Retired/Unemployed,2875.69,0910177992
16272,First_16272,Last_16272,1992-03-11,Family Business Owner,1744.31,0935465541
16273,First_16273,Last_16273,1994-03-05,Artist,1694.13,0954220528
16275,First_16275,Last_16275,1998-05-24,Teacher,2256.3,0930214712
16276,First_16276,Last_16276,2000-02-13,Family Business Owner,2912.7,0991431491
16277,First_16277,Last_16277,1980-02-15,Healthcare Worker,388.21,0939275723
16278,First_16278,Last_16278,1998-05-15,Manual Worker,916.2,0991747763
16279,First_16279,Last_16279,1998-08-06,Manual Worker,1629.37,0951705582
16280,First_16280,Last_16280,1995-11-24,Manual Worker,1630.96,0951513594
16281,First_16281,Last_16281,1991-05-27,Healthcare Worker,1919.66,0927393634
16282,First_16282,Last_16282,1988-02-06,Office Worker,2761.57,0934266651
16283,First_16283,Last_16283,1991-05-04,Manual Worker,2411.38,0976839244
16284,First_16284,Last_16284,1980-05-17,Healthcare Worker,2553.34,0962318076
16285,First_16285,Last_16285,1996-01-20,Student,1127.46,0959333660
16286,First_16286,Last_16286,1991-11-20,Healthcare Worker,903.72,0939198554
16287,First_16287,Last_16287,1985-08-17,Freelancer,687.78,0958120899
16288,First_16288,Last_16288,1980-01-04,Retired/Unemployed,1483.25,0998729182
16289,First_16289,Last_16289,1996-06-20,Family Business Owner,220.15,0990932389
16290,First_16290,Last_16290,2002-02-12,Student,866.39,0933812519
16291,First_16291,Last_16291,1993-04-27,Student,2427.87,0964608172
16294,First_16294,Last_16294,1982-10-21,Office Worker,2101.08,0920963463
16295,First_16295,Last_16295,1994-10-17,Family Business Owner,455.5,0994311052
16296,First_16296,Last_16296,1987-11-03,Healthcare Worker,870.85,0991699610
16298,First_16298,Last_16298,1988-04-20,Freelancer,591.11,0912793587
16299,First_16299,Last_16299,1993-07-18,Artist,1057.17,0920077272
16300,First_16300,Last_16300,2002-01-07,Driver,980.65,0976318252
16301,First_16301,Last_16301,1995-07-09,Healthcare Worker,1146.55,0935882544
16302,First_16302,Last_16302,2001-09-18,Manual Worker,390.88,0924506580
16303,First_16303,Last_16303,1992-04-16,Manual Worker,2292.43,0947841868
16304,First_16304,Last_16304,1996-08-03,Manual Worker,1812.62,0916517516
16305,First_16305,Last_16305,1982-02-22,Teacher,212.33,0976381858
16306,First_16306,Last_16306,1987-11-01,Retired/Unemployed,480.9,0944295376
16307,First_16307,Last_16307,1998-12-29,Freelancer,1608.34,0987663068
16308,First_16308,Last_16308,1985-08-25,Driver,987.09,0937794181
16309,First_16309,Last_16309,1993-11-05,Artist,915.49,0937874013
16311,First_16311,Last_16311,2000-02-26,Office Worker,552.74,0956726931
16312,First_16312,Last_16312,1982-02-04,Manual Worker,2198.09,0987878096
16313,First_16313,Last_16313,1998-03-25,Driver,2997.81,0964117365
16314,First_16314,Last_16314,2000-03-14,Teacher,2318.35,0941126344
16315,First_16315,Last_16315,1989-10-15,Artist,729.89,0986427636
16316,First_16316,Last_16316,1992-09-08,Office Worker,838.78,0958774633
16317,First_16317,Last_16317,1985-02-27,Student,1857.15,0925620690
16318,First_16318,Last_16318,1994-04-03,Manual Worker,1297.65,0952959611
16319,First_16319,Last_16319,2002-09-09,Retired/Unemployed,1938.14,0916145003
16320,First_16320,Last_16320,1995-07-01,Student,433.76,0995467156
16321,First_16321,Last_16321,1986-04-14,Retired/Unemployed,1286.14,0954586237
16322,First_16322,Last_16322,1997-08-04,Teacher,1825.73,0987006132
16323,First_16323,Last_16323,1993-02-22,Teacher,365.15,0975493186
16324,First_16324,Last_16324,2003-12-09,Retired/Unemployed,219.37,0976581258
16325,First_16325,Last_16325,1989-10-13,Family Business Owner,2778.65,0928854923
16326,First_16326,Last_16326,2003-09-09,Freelancer,2518.13,0958454952
16328,First_16328,Last_16328,1991-03-06,Freelancer,1212.71,0926477729
16329,First_16329,Last_16329,1995-06-17,Family Business Owner,1019.33,0924211243
16330,First_16330,Last_16330,1999-08-29,Healthcare Worker,613.85,0948412171
16331,First_16331,Last_16331,1988-06-05,Healthcare Worker,1640.16,0949302920
16332,First_16332,Last_16332,1986-08-02,Family Business Owner,2432.17,0937452832
16333,First_16333,Last_16333,1998-06-13,Manual Worker,667.09,0967754619
16334,First_16334,Last_16334,1996-10-17,Manual Worker,923.91,0963318634
